name,value,year,lastValue,rank
AXA,8233.3999999999,2014.1,8120,52
Gucci,8232.4,2008.3,8239.6,38
海盗湾,8232.39999999995,2009.8,8122.10000000005,40
Gucci,8231.19999999999,2009.3,8214.80000000001,39
火,8228.5999999999,2003.6,8118,27
Accenture,8226.99999999997,2011.3,8153.00000000003,43
Gucci,8225.19999999999,2008.4,8232.4,38
Goldman Sachs,8224.5,2004.5,8170.40000000005,31
Philips,8223,2008.5,8243.39999999998,37
Kellogg's,8222.90000000001,2004.7,8195.19999999998,32
虚空峡谷,8221.79999999995,2007.7,8330.4000000001,37
弗雷尔卓德,8219.40000000008,2009.2,8038.69999999984,38
Starbucks,8218.39999999989,2016.6,8097,62
Gucci,8218,2008.5,8225.19999999999,38
Sony,8215.49999999999,2013.7,8243.00000000003,50
Colgate,8215,2014,8176.80000000003,50
Gucci,8214.80000000001,2009.2,8198.39999999999,39
德玛西亚,8214.00000000005,2005.2,8099.4999999999,35
Siemens,8212.30000000004,2012.7,8115.39999999991,46
Gucci,8210.80000000001,2008.6,8218,37
Philips,8208.19999999997,2007.8,8149.80000000003,37
召唤师起源,8207.29999999987,2011.1,8065,41
Nissan,8206.60000000013,2014.4,8060.69999999993,54
Danone,8205,2014,8181.30000000002,51
Morgan Stanley,8205,2017,8104.50000000009,63
Gucci,8203.6,2008.7,8210.80000000001,37
海克斯城,8203.19999999987,2015.1,8055,56
虚空峡谷,8202.60000000005,2012.2,8080.29999999989,43
Philips,8202.60000000002,2008.6,8223,38
皎月教会,8202.19999999996,2013.3,8125.80000000003,49
SAP,8201.19999999997,2003.8,8140.30000000003,28
皎月教会,8199.99999999991,2011.4,8305.00000000005,43
深海之地,8199,2016,8103.40000000009,59
Gucci,8198.39999999999,2009.1,8182,37
Gucci,8198.30000000005,2007.9,8142.59999999997,38
Gucci,8196.4,2008.8,8203.6,37
L'Oréal,8196.39999999997,2010.3,8124.60000000003,41
Goldman Sachs,8195.80000000014,2011.6,8345,42
IKEA,8195.40000000009,2005.4,8100.79999999996,36
Kellogg's,8195.19999999998,2004.6,8167.5,32
Sony,8192.39999999997,2015.8,8131.10000000003,57
Nintendo,8190,2003,8292.89999999991,26
Gucci,8189.19999999999,2008.9,8196.4,37
Sony,8188.00000000001,2013.8,8215.49999999999,50
Philips,8182.19999999999,2008.7,8202.60000000002,38
Gucci,8182,2009,8189.19999999999,37
Danone,8181.30000000002,2013.9,8157.59999999999,50
Audi,8179.80000000009,2013.2,7973.39999999981,48
Allianz,8179.59999999993,2014.6,8100,55
Philips,8178.49999999995,2009.1,8121,38
Colgate,8176.80000000003,2013.9,8138.59999999998,51
烈阳,8176.79999999994,2017.3,8056.20000000006,64
炎,8176.39999999997,2014.3,8117.60000000003,53
Adobe,8175.60000000013,2016.4,8028.19999999993,61
Goldman Sachs,8170.40000000005,2004.4,8116.29999999998,31
Kellogg's,8167.5,2004.5,8139.80000000002,32
影留教会,8167,2003,8122.70000000004,27
Philips,8161.80000000001,2008.8,8182.19999999999,38
Goldman Sachs,8161.19999999992,2012.6,8067.5,45
Sony,8160.49999999997,2013.9,8188.00000000001,52
金,8160.40000000012,2013.4,8024.29999999994,50
Danone,8157.59999999999,2013.8,8133.90000000001,51
水,8157,2018,8236.39999999993,65
Canon,8153.89999999991,2004.1,8055,29
Accenture,8153.00000000003,2011.2,8078.99999999993,42
adidas,8151.20000000006,2016.2,8018.09999999988,60
Philips,8149.80000000003,2007.7,8091.39999999995,38
Nintendo,8146.80000000009,2007.4,8042.59999999995,37
Gucci,8142.59999999997,2007.8,8086.90000000003,38
Philips,8141.39999999998,2008.9,8161.80000000001,38
SAP,8140.30000000003,2003.7,8079.39999999995,28
Kellogg's,8139.80000000002,2004.4,8112.09999999999,32
Colgate,8138.59999999998,2013.8,8100.40000000002,52
Volkswa祖安n,8136.00000000006,2011.2,7996.49999999987,43
Danone,8133.90000000001,2013.7,8110.19999999998,51
Sony,8133,2014,8160.49999999997,52
Sony,8131.10000000003,2015.7,8069.79999999994,57
皎月教会,8125.80000000003,2013.2,8049.39999999993,49
L'Oréal,8124.60000000003,2010.2,8052.79999999993,41
影留教会,8122.70000000004,2002.9,8078.39999999998,27
海盗湾,8122.10000000005,2009.7,8011.7999999999,40
Philips,8121,2009,8141.39999999998,38
AXA,8120,2014,8017.60000000009,53
火,8118,2003.5,8007.4000000001,27
炎,8117.60000000003,2014.2,8058.79999999995,53
虚空之地,8116.40000000018,2001.9,7922.79999999991,23
Goldman Sachs,8116.29999999998,2004.3,8062.20000000002,31
Siemens,8115.39999999991,2012.6,8018.5,46
虚空峡谷,8113.20000000005,2007.8,8221.79999999995,39
Kellogg's,8112.09999999999,2004.3,8084.40000000001,32
Netflix,8111,2018,7859.10000000023,66
Danone,8110.19999999998,2013.6,8086.5,51
Nintendo,8108.69999999994,2010.7,8234.60000000011,41
Morgan Stanley,8104.50000000009,2016.9,8003.99999999995,63
深海之地,8103.40000000009,2015.9,8007.79999999996,58
IKEA,8100.79999999996,2005.3,8006.20000000004,36
Colgate,8100.40000000002,2013.7,8062.19999999997,52
Allianz,8100,2014.5,8020.40000000007,55
德玛西亚,8099.4999999999,2005.1,7985,35
Starbucks,8097,2016.5,7975.60000000011,62
皎月教会,8095,2011.5,8199.99999999991,43
Philips,8091.39999999995,2007.6,8033,38
Sony,8089.90000000004,2014.1,8133,53
Gucci,8086.90000000003,2007.7,8031.19999999995,39
Danone,8086.5,2013.5,8062.80000000002,51
Hyundai,8085.40000000014,2012.4,7932.29999999993,44
Kellogg's,8084.40000000001,2004.2,8056.69999999998,31
虚空峡谷,8080.29999999989,2012.1,7958,43
SAP,8079.39999999995,2003.6,8018.5,28
Accenture,8078.99999999993,2011.1,8005,42
影留教会,8078.39999999998,2002.8,8034.10000000002,27
Sony,8069.79999999994,2015.6,8008.5,57
Goldman Sachs,8067.5,2012.5,7973.80000000008,45
召唤师起源,8065,2011,8005.30000000005,41
Danone,8062.80000000002,2013.4,8039.09999999999,51
Goldman Sachs,8062.20000000002,2004.2,8008.09999999995,32
Colgate,8062.19999999997,2013.6,8024,52
Nissan,8060.69999999993,2014.3,7914.80000000007,54
炎,8058.79999999995,2014.1,8000,54
Kellogg's,8056.69999999998,2004.1,8029,30
烈阳,8056.20000000006,2017.2,7935.59999999989,64
Canon,8055,2004,7968.70000000008,29
海克斯城,8055,2015,7966.60000000008,56
L'Oréal,8052.79999999993,2010.1,7981,41
皎月教会,8049.39999999993,2013.1,7973,48
Sony,8046.79999999998,2014.2,8089.90000000004,54
Goldman Sachs,8046.59999999993,2011.7,8195.80000000014,42
Nintendo,8042.59999999995,2007.3,7938.40000000005,37
Danone,8039.09999999999,2013.3,8015.40000000001,50
弗雷尔卓德,8038.69999999984,2009.1,7858,39
影留教会,8034.10000000002,2002.7,7989.79999999996,27
Philips,8033,2007.5,7974.60000000005,38
Gucci,8031.19999999995,2007.6,7975.5,39
Kellogg's,8029,2004,7969.90000000005,30
Adobe,8028.19999999993,2016.3,7880.80000000007,61
金,8024.29999999994,2013.3,7888.20000000006,51
Colgate,8024,2013.5,7985.80000000003,52
Allianz,8020.40000000007,2014.4,7940.79999999996,55
Nintendo,8018.90000000016,2003.1,8190,27
SAP,8018.5,2003.5,7957.60000000005,28
Siemens,8018.5,2012.5,7921.60000000009,46
adidas,8018.09999999988,2016.1,7885,60
AXA,8017.60000000009,2013.9,7915.19999999995,53
Danone,8015.40000000001,2013.2,7991.69999999998,50
影留教会,8015,2000,8015,21
海盗湾,8011.7999999999,2009.6,7901.5,40
Pepsi,8008.89999999975,2002.3,7470.60000000025,26
Sony,8008.5,2015.5,7947.20000000006,57
Goldman Sachs,8008.09999999995,2004.1,7954,31
深海之地,8007.79999999996,2015.8,7912.20000000004,58
火,8007.4000000001,2003.4,7896.79999999995,27
Morgan Stanley,8006.9000000001,2008.3,8236.59999999989,39
IKEA,8006.20000000004,2005.2,7911.59999999991,36
召唤师起源,8005.30000000005,2010.9,7945.59999999997,41
Accenture,8005,2011,7952.60000000005,42
虚空峡谷,8004.5999999999,2007.9,8113.20000000005,39
Morgan Stanley,8003.99999999995,2016.8,7903.50000000005,63
Sony,8003.70000000002,2014.3,8046.79999999998,55
炎,8000,2014,7952.70000000004,54
Volkswa祖安n,7996.49999999987,2011.1,7857,43
Danone,7991.69999999998,2013.1,7968,49
海盗湾,7991,2008,7937.50000000005,40
皎月教会,7990.0000000001,2011.6,8095,43
影留教会,7989.79999999996,2002.6,7945.5,27
Colgate,7985.80000000003,2013.4,7947.59999999998,52
德玛西亚,7985,2005,7873.6000000001,35
Nintendo,7982.80000000006,2010.8,8108.69999999994,41
L'Oréal,7981,2010,7957.70000000002,41
Starbucks,7975.60000000011,2016.4,7854.19999999994,62
Gucci,7975.5,2007.5,7919.80000000005,39
Philips,7974.60000000005,2007.4,7916.19999999997,38
Goldman Sachs,7973.80000000008,2012.4,7880.09999999996,45
Audi,7973.39999999981,2013.1,7767,50
皎月教会,7973,2013,7932.70000000004,47
影留教会,7972.40000000004,2000.1,8015,21
Kellogg's,7969.90000000005,2003.9,7910.79999999997,29
Canon,7968.70000000008,2003.9,7882.39999999996,30
Danone,7968,2013,7921.00000000004,48
海克斯城,7966.60000000008,2014.9,7878.19999999996,56
Sony,7960.59999999996,2014.4,8003.70000000002,56
虚空峡谷,7958,2012,7910.50000000004,43
L'Oréal,7957.70000000002,2009.9,7934.39999999999,41
SAP,7957.60000000005,2003.4,7896.69999999997,28
Goldman Sachs,7954,2004,7862.50000000008,31
炎,7952.70000000004,2013.9,7905.39999999998,54
Accenture,7952.60000000005,2010.9,7900.19999999998,42
Accenture,7948,2008,7882.80000000006,41
Colgate,7947.59999999998,2013.3,7909.40000000002,52
Sony,7947.20000000006,2015.4,7885.89999999997,57
召唤师起源,7945.59999999997,2010.8,7885.90000000003,42
影留教会,7945.5,2002.5,7901.20000000004,27
Siemens,7943,2008,7922.40000000002,42
Allianz,7940.79999999996,2014.3,7861.20000000004,56
Nintendo,7938.40000000005,2007.2,7834.19999999991,37
海盗湾,7937.50000000005,2007.9,7883.99999999998,40
烈阳,7935.59999999989,2017.1,7815,64
L'Oréal,7934.39999999999,2009.8,7911.10000000001,41
皎月教会,7932.70000000004,2012.9,7892.39999999998,47
Hyundai,7932.29999999993,2012.3,7779.20000000007,44
影留教会,7929.79999999998,2000.2,7972.40000000004,21
海盗湾,7926.90000000006,2008.1,7991,40
Accenture,7924.20000000002,2008.1,7948,41
Cartier,7924,2015,7876.50000000004,57
虚空之地,7922.79999999991,2001.8,7729.20000000009,23
Siemens,7922.40000000002,2007.9,7901.79999999999,41
Siemens,7921.60000000009,2012.4,7824.69999999996,46
Danone,7921.00000000004,2012.9,7873.99999999998,48
Gucci,7919.80000000005,2007.4,7864.09999999997,39
Sony,7917.5,2014.5,7960.59999999996,56
Philips,7916.19999999997,2007.3,7857.80000000003,38
AXA,7915.19999999995,2013.8,7812.80000000005,53
Nissan,7914.80000000007,2014.2,7768.89999999987,55
深海之地,7912.20000000004,2015.7,7816.59999999991,58
IKEA,7911.59999999991,2005.1,7817,36
L'Oréal,7911.10000000001,2009.7,7887.79999999998,41
Kellogg's,7910.79999999997,2003.8,7851.70000000003,29
虚空峡谷,7910.50000000004,2011.9,7862.99999999998,42
Colgate,7909.40000000002,2013.2,7871.19999999997,51
Cartier,7905.40000000002,2015.1,7924,57
炎,7905.39999999998,2013.8,7858.10000000002,54
Morgan Stanley,7903.50000000005,2016.7,7802.99999999991,63
Siemens,7901.79999999999,2007.8,7881.20000000001,40
海盗湾,7901.5,2009.5,7791.2000000001,40
影留教会,7901.20000000004,2002.4,7856.89999999998,27
Accenture,7900.39999999999,2008.2,7924.20000000002,40
Accenture,7900.19999999998,2010.8,7847.80000000002,43
Siemens,7900,2011,7841.50000000005,43
Goldman Sachs,7897.40000000007,2011.8,8046.59999999993,42
火,7896.79999999995,2003.3,7786.20000000005,27
SAP,7896.69999999997,2003.3,7835.80000000003,28
虚空峡谷,7896,2008,8004.5999999999,43
皎月教会,7892.39999999998,2012.8,7852.10000000002,47
金,7888.20000000006,2013.2,7752.09999999988,52
L'Oréal,7887.79999999998,2009.6,7864.5,41
影留教会,7887.20000000002,2000.3,7929.79999999998,21
Cartier,7886.79999999999,2015.2,7905.40000000002,57
召唤师起源,7885.90000000003,2010.7,7826.19999999995,42
Sony,7885.89999999997,2015.3,7824.60000000003,57
adidas,7885,2016,7777.6000000001,60
皎月教会,7884.99999999995,2011.7,7990.0000000001,43
海盗湾,7883.99999999998,2007.8,7830.50000000002,41
Accenture,7882.80000000006,2007.9,7817.59999999997,42
Canon,7882.39999999996,2003.8,7796.10000000004,30
Siemens,7881.20000000001,2007.7,7860.59999999998,40
Adobe,7880.80000000007,2016.2,7733.39999999987,61
Goldman Sachs,7880.09999999996,2012.3,7786.40000000004,45
Siemens,7879.50000000006,2008.1,7943,42
海克斯城,7878.19999999996,2014.8,7789.80000000004,56
Accenture,7876.60000000001,2008.3,7900.39999999999,40
Cartier,7876.50000000004,2014.9,7828.99999999998,57
Sony,7874.40000000004,2014.6,7917.5,56
Danone,7873.99999999998,2012.8,7827.00000000002,48
德玛西亚,7873.6000000001,2004.9,7762.19999999995,33
Colgate,7871.19999999997,2013.1,7833,51
Cartier,7868.20000000001,2015.3,7886.79999999999,58
L'Oréal,7864.5,2009.5,7841.20000000002,41
Gucci,7864.09999999997,2007.3,7808.40000000003,39
Siemens,7863.40000000003,2011.1,7900,44
虚空峡谷,7862.99999999998,2011.8,7815.50000000002,43
海盗湾,7862.79999999997,2008.2,7926.90000000006,41
Goldman Sachs,7862.50000000008,2003.9,7770.99999999996,31
Goldman Sachs,7862,2001,7862,23
Allianz,7861.20000000004,2014.2,7781.59999999993,56
Siemens,7860.59999999998,2007.6,7840,40
Netflix,7859.10000000023,2017.9,7607.19999999989,65
炎,7858.10000000002,2013.7,7810.79999999996,53
弗雷尔卓德,7858,2009,7715.60000000013,39
Philips,7857.80000000003,2007.2,7799.39999999995,38
Volkswa祖安n,7857,2011,7760.50000000009,44
影留教会,7856.89999999998,2002.3,7812.60000000002,27
Nintendo,7856.89999999989,2010.9,7982.80000000006,43
Starbucks,7854.19999999994,2016.3,7732.80000000006,62
Accenture,7852.79999999998,2008.4,7876.60000000001,39
皎月教会,7852.10000000002,2012.7,7811.79999999996,47
Kellogg's,7851.70000000003,2003.7,7792.59999999995,29
Cartier,7849.59999999998,2015.4,7868.20000000001,58
Accenture,7847.80000000002,2010.7,7795.39999999995,43
Nintendo,7847.79999999992,2003.2,8018.90000000016,27
影留教会,7844.59999999996,2000.4,7887.20000000002,21
Siemens,7841.50000000005,2010.9,7782.99999999997,44
L'Oréal,7841.20000000002,2009.4,7817.89999999999,40
Siemens,7840,2007.5,7819.40000000002,40
SAP,7835.80000000003,2003.2,7774.89999999995,28
Nintendo,7834.19999999991,2007.1,7730,37
Volkswa祖安n,7834,2000,7834,22
Colgate,7833,2013,7814.00000000002,49
Sony,7831.29999999998,2014.7,7874.40000000004,56
Cartier,7831,2015.5,7849.59999999998,58
海盗湾,7830.50000000002,2007.7,7776.99999999995,41
Accenture,7829,2008.5,7852.79999999998,39
Cartier,7828.99999999998,2014.8,7781.50000000002,57
Siemens,7828,2006,7795.90000000003,37
Danone,7827.00000000002,2012.7,7779.99999999996,48
Siemens,7826.79999999998,2011.2,7863.40000000003,44
召唤师起源,7826.19999999995,2010.6,7766.5,42
Siemens,7824.69999999996,2012.3,7727.80000000004,46
Sony,7824.60000000003,2015.2,7763.29999999994,58
Siemens,7819.40000000002,2007.4,7798.79999999999,40
Siemens,7818.90000000001,2006.1,7828,37
L'Oréal,7817.89999999999,2009.3,7794.60000000001,40
Accenture,7817.59999999997,2007.8,7752.40000000003,42
IKEA,7817,2005,7753.50000000006,36
深海之地,7816.59999999991,2015.6,7721,58
Siemens,7815.99999999997,2008.2,7879.50000000006,42
虚空峡谷,7815.50000000002,2011.7,7767.99999999996,44
烈阳,7815,2017,7808.20000000001,64
Colgate,7814.00000000002,2012.9,7794.99999999999,49
AXA,7812.80000000005,2013.7,7710.39999999991,54
影留教会,7812.60000000002,2002.2,7768.29999999996,26
Cartier,7812.40000000002,2015.6,7831,59
皎月教会,7811.79999999996,2012.6,7771.5,47
炎,7810.79999999996,2013.6,7763.5,53
Siemens,7809.8,2006.2,7818.90000000001,37
Gucci,7808.40000000003,2007.2,7752.69999999995,39
烈阳,7808.20000000001,2016.9,7801.4,64
虚空峡谷,7806.90000000008,2008.1,7896,43
Accenture,7805.20000000002,2008.6,7829,39
Morgan Stanley,7802.99999999991,2016.6,7702.5,63
影留教会,7802,2000.5,7844.59999999996,21
烈阳,7801.4,2016.8,7794.6,64
Siemens,7800.7,2006.3,7809.8,37
Philips,7799.39999999995,2007.1,7741,38
Siemens,7798.79999999999,2007.3,7778.20000000001,40
海盗湾,7798.70000000003,2008.3,7862.79999999997,41
Canon,7796.10000000004,2003.7,7709.79999999992,30
Siemens,7795.90000000003,2005.9,7763.79999999999,37
Accenture,7795.39999999995,2010.6,7743,43
Goldman Sachs,7795.20000000006,2001.1,7862,23
Colgate,7794.99999999999,2012.8,7776.00000000001,49
L'Oréal,7794.60000000001,2009.2,7771.29999999998,40
烈阳,7794.6,2016.7,7787.79999999999,64
Cartier,7793.79999999999,2015.7,7812.40000000002,59
Kellogg's,7792.59999999995,2003.6,7733.5,29
Siemens,7791.59999999999,2006.4,7800.7,37
海盗湾,7791.2000000001,2009.4,7680.89999999995,41
Siemens,7790.20000000002,2011.3,7826.79999999998,44
海克斯城,7789.80000000004,2014.7,7701.39999999992,57
Sony,7788.20000000002,2014.8,7831.29999999998,58
烈阳,7787.79999999999,2016.6,7781,64
Goldman Sachs,7786.40000000004,2012.2,7692.69999999992,44
火,7786.20000000005,2003.2,7675.5999999999,29
Volkswa祖安n,7784.40000000005,2000.1,7834,22
Siemens,7782.99999999997,2010.8,7724.50000000003,44
Siemens,7782.5,2006.5,7791.59999999999,37
Allianz,7781.59999999993,2014.1,7702,55
Cartier,7781.50000000002,2014.7,7733.99999999996,58
Accenture,7781.39999999999,2008.7,7805.20000000002,39
烈阳,7781,2016.5,7774.20000000001,63
皎月教会,7780.00000000005,2011.8,7884.99999999995,44
Danone,7779.99999999996,2012.6,7733,48
Hyundai,7779.20000000007,2012.2,7626.09999999986,45
Siemens,7778.20000000001,2007.2,7757.59999999998,40
adidas,7777.6000000001,2015.9,7670.19999999995,59
Morgan Stanley,7777.19999999979,2008.4,8006.9000000001,40
海盗湾,7776.99999999995,2007.6,7723.5,41
Colgate,7776.00000000001,2012.7,7756.99999999998,49
Cartier,7775.20000000001,2015.8,7793.79999999999,59
SAP,7774.89999999995,2003.1,7714,28
烈阳,7774.20000000001,2016.4,7767.4,63
Siemens,7773.40000000001,2006.6,7782.5,37
皎月教会,7771.5,2012.5,7731.20000000004,47
L'Oréal,7771.29999999998,2009.1,7748,40
Goldman Sachs,7770.99999999996,2003.8,7679.50000000004,31
Nissan,7768.89999999987,2014.1,7623,56
影留教会,7768.29999999996,2002.1,7724,26
虚空峡谷,7767.99999999996,2011.6,7720.5,44
烈阳,7767.4,2016.3,7760.6,63
Audi,7767,2013,7709.90000000005,50
召唤师起源,7766.5,2010.5,7706.80000000005,42
Siemens,7764.3,2006.7,7773.40000000001,37
Siemens,7763.79999999999,2005.8,7731.70000000001,37
炎,7763.5,2013.5,7716.20000000004,53
Sony,7763.29999999994,2015.1,7702,58
德玛西亚,7762.19999999995,2004.8,7650.80000000005,33
烈阳,7760.6,2016.2,7753.79999999999,62
Volkswa祖安n,7760.50000000009,2010.9,7663.99999999996,45
影留教会,7759.40000000004,2000.6,7802,21
Accenture,7757.60000000001,2008.8,7781.39999999999,39
Siemens,7757.59999999998,2007.1,7737,39
Colgate,7756.99999999998,2012.6,7738,49
Cartier,7756.59999999998,2015.9,7775.20000000001,60
Siemens,7755.2,2006.8,7764.3,37
烈阳,7753.79999999999,2016.1,7747,61
Siemens,7753.59999999997,2011.4,7790.20000000002,44
IKEA,7753.50000000006,2004.9,7689.99999999997,34
Gucci,7752.69999999995,2007.1,7697,40
Siemens,7752.50000000003,2008.3,7815.99999999997,42
Accenture,7752.40000000003,2007.7,7687.19999999994,42
金,7752.09999999988,2013.1,7616,52
Goldman Sachs,7748.19999999986,2011.9,7897.40000000007,43
L'Oréal,7748,2009,7724.00000000002,40
烈阳,7747,2016,7659.30000000008,61
Siemens,7746.09999999999,2006.9,7755.2,37
Sony,7745.09999999996,2014.9,7788.20000000002,58
Accenture,7743,2010.5,7690.60000000005,43
Philips,7741,2007,7639.90000000009,37
冰霜部落,7739,2006,7699.70000000004,38
Cartier,7738,2016,7756.59999999998,62
Colgate,7738,2012.5,7719.00000000002,48
Siemens,7737,2007,7746.09999999999,38
冰霜部落,7736.9,2006.1,7739,38
冰霜部落,7734.8,2006.2,7736.9,38
Volkswa祖安n,7734.79999999998,2000.2,7784.40000000005,22
海盗湾,7734.59999999994,2008.4,7798.70000000003,41
Cartier,7733.99999999996,2014.6,7686.5,57
Accenture,7733.79999999998,2008.9,7757.60000000001,39
Kellogg's,7733.5,2003.5,7674.40000000005,29
Adobe,7733.39999999987,2016.1,7586,62
Danone,7733,2012.5,7686.00000000004,49
Starbucks,7732.80000000006,2016.2,7611.39999999989,63
冰霜部落,7732.7,2006.3,7734.8,38
暗影岛,7732,2013,7500.90000000021,51
Siemens,7731.70000000001,2005.7,7699.59999999997,37
皎月教会,7731.20000000004,2012.4,7690.89999999998,47
Nintendo,7731,2011,7856.89999999989,45
冰霜部落,7730.6,2006.4,7732.7,38
Nintendo,7730,2007,7612.90000000011,39
虚空之地,7729.20000000009,2001.7,7535.59999999982,23
冰霜部落,7728.5,2006.5,7730.6,38
Goldman Sachs,7728.39999999997,2001.2,7795.20000000006,23
Siemens,7727.80000000004,2012.2,7630.89999999991,46
冰霜部落,7726.4,2006.6,7728.5,38
Siemens,7724.50000000003,2010.7,7665.99999999995,44
冰霜部落,7724.3,2006.7,7726.4,38
L'Oréal,7724.00000000002,2008.9,7699.99999999999,40
影留教会,7724,2002,7710.50000000001,26
海盗湾,7723.5,2007.5,7670.00000000005,41
冰霜部落,7722.2,2006.8,7724.3,38
深海之地,7721,2015.5,7625.40000000009,59
虚空峡谷,7720.5,2011.5,7673.00000000004,44
冰霜部落,7720.1,2006.9,7722.2,38
Colgate,7719.00000000002,2012.4,7699.99999999999,48
Cartier,7718.90000000002,2016.1,7738,63
冰霜部落,7718,2007,7720.1,40
虚空峡谷,7717.79999999996,2008.2,7806.90000000008,43
Siemens,7717,2011.5,7753.59999999997,45
影留教会,7716.79999999998,2000.7,7759.40000000004,21
炎,7716.20000000004,2013.4,7668.89999999998,53
弗雷尔卓德,7715.60000000013,2008.9,7573.19999999994,41
SAP,7714,2003,7620.10000000009,28
影留教会,7710.50000000001,2001.9,7696.99999999999,24
AXA,7710.39999999991,2013.6,7608,54
Accenture,7710,2009,7733.79999999998,41
Audi,7709.90000000005,2012.9,7652.79999999997,50
Canon,7709.79999999992,2003.6,7623.5,30
冰霜部落,7707.10000000001,2007.1,7718,41
召唤师起源,7706.80000000005,2010.4,7647.09999999997,42
Morgan Stanley,7702.5,2016.5,7602.00000000009,64
Allianz,7702,2014,7602.80000000009,55
Sony,7702,2015,7745.09999999996,58
海克斯城,7701.39999999992,2014.6,7613,58
Colgate,7699.99999999999,2012.3,7681.00000000001,47
L'Oréal,7699.99999999999,2008.8,7676.00000000001,40
Cartier,7699.79999999999,2016.2,7718.90000000002,64
冰霜部落,7699.70000000004,2005.9,7660.39999999998,38
Siemens,7699.59999999997,2005.6,7667.5,37
Gucci,7697,2007,7643.10000000005,41
影留教会,7696.99999999999,2001.8,7683.50000000001,24
冰霜部落,7696.2,2007.2,7707.10000000001,41
Goldman Sachs,7692.69999999992,2012.1,7599,44
皎月教会,7690.89999999998,2012.3,7650.60000000002,48
Accenture,7690.60000000005,2010.4,7638.19999999998,43
IKEA,7689.99999999997,2004.8,7626.50000000003,34
Siemens,7688.99999999994,2008.4,7752.50000000003,42
Accenture,7687.19999999994,2007.6,7622,42
Accenture,7687.10000000002,2009.1,7710,41
Cartier,7686.5,2014.5,7639.00000000004,57
Danone,7686.00000000004,2012.4,7638.99999999998,49
冰霜部落,7685.3,2007.3,7696.2,41
Volkswa祖安n,7685.20000000002,2000.3,7734.79999999998,22
影留教会,7683.50000000001,2001.7,7669.99999999999,24
Colgate,7681.00000000001,2012.2,7661.99999999998,47
海盗湾,7680.89999999995,2009.3,7570.60000000005,41
Cartier,7680.70000000001,2016.3,7699.79999999999,64
Siemens,7680.40000000003,2011.6,7717,45
Goldman Sachs,7679.50000000004,2003.7,7587.99999999992,31
Nintendo,7676.70000000008,2003.3,7847.79999999992,29
L'Oréal,7676.00000000001,2008.7,7651.99999999998,40
火,7675.5999999999,2003.1,7565,29
皎月教会,7674.9999999999,2011.9,7780.00000000005,44
Kellogg's,7674.40000000005,2003.4,7615.29999999997,29
冰霜部落,7674.39999999999,2007.4,7685.3,41
影留教会,7674.20000000002,2000.8,7716.79999999998,21
虚空峡谷,7673.00000000004,2011.4,7625.49999999998,45
海盗湾,7670.5,2008.5,7734.59999999994,40
adidas,7670.19999999995,2015.8,7562.80000000005,60
海盗湾,7670.00000000005,2007.4,7616.49999999998,42
影留教会,7669.99999999999,2001.6,7656.5,23
炎,7668.89999999998,2013.3,7621.60000000002,53
Siemens,7667.5,2005.5,7635.40000000003,37
Nintendo,7666.10000000006,2011.1,7731,45
Siemens,7665.99999999995,2010.6,7607.5,44
Accenture,7664.19999999999,2009.2,7687.10000000002,41
Volkswa祖安n,7663.99999999996,2010.8,7567.50000000004,45
冰霜部落,7663.5,2007.5,7674.39999999999,42
Colgate,7661.99999999998,2012.1,7643,45
Goldman Sachs,7661.60000000003,2001.3,7728.39999999997,23
Cartier,7661.59999999998,2016.4,7680.70000000001,64
冰霜部落,7660.39999999998,2005.8,7621.10000000002,38
烈阳,7659.30000000008,2015.9,7571.59999999996,61
影留教会,7656.5,2001.5,7643.00000000001,23
Audi,7652.79999999997,2012.8,7595.70000000003,50
冰霜部落,7652.60000000001,2007.6,7663.5,43
L'Oréal,7651.99999999998,2008.6,7628,40
德玛西亚,7650.80000000005,2004.7,7539.3999999999,33
皎月教会,7650.60000000002,2012.2,7610.29999999996,48
召唤师起源,7647.09999999997,2010.3,7587.40000000003,42
Cartier,7646,2018,7636.10000000001,67
Siemens,7643.79999999998,2011.7,7680.40000000003,45
Gucci,7643.10000000005,2006.9,7589.19999999998,39
影留教会,7643.00000000001,2001.4,7629.49999999999,23
Colgate,7643,2012,7591.40000000005,44
Cartier,7642.5,2016.5,7661.59999999998,65
冰霜部落,7641.7,2007.7,7652.60000000001,43
Accenture,7641.30000000001,2009.3,7664.19999999999,42
Philips,7639.90000000009,2006.9,7538.79999999995,40
Cartier,7639.00000000004,2014.4,7591.49999999998,57
Danone,7638.99999999998,2012.3,7592.00000000002,49
Accenture,7638.19999999998,2010.3,7585.80000000002,43
Cartier,7636.10000000001,2017.9,7626.2,66
Volkswa祖安n,7635.59999999995,2000.4,7685.20000000002,22
Siemens,7635.40000000003,2005.4,7603.29999999999,37
影留教会,7631.59999999996,2000.9,7674.20000000002,21
Siemens,7630.89999999991,2012.1,7534,46
冰霜部落,7630.8,2007.8,7641.7,43
影留教会,7629.49999999999,2001.3,7616.00000000001,24
虚空峡谷,7628.70000000004,2008.3,7717.79999999996,43
L'Oréal,7628,2008.5,7604.00000000002,41
IKEA,7626.50000000003,2004.7,7562.99999999994,34
Cartier,7626.2,2017.8,7616.3,65
Hyundai,7626.09999999986,2012.1,7473,47
Siemens,7625.5,2008.5,7688.99999999994,42
